FGA,FTA,FG3A,FGM,FTM,FG3M,PTS,REB,AST,STL,BLK,TOV,DD,sim_num,game_num,player_name
15,7,2,5,3,2,17,5,3,0,0,2,0,397,0,Norman Powell
12,7,4,2,5,2,25,5,0,2,0,1,0,397,1,Norman Powell
14,5,8,5,3,5,29,8,2,1,0,1,0,397,2,Norman Powell
11,4,4,3,3,1,16,2,2,1,0,3,0,397,0,Immanuel Quickley
11,1,3,5,1,1,14,4,3,0,0,0,0,397,1,Immanuel Quickley
14,3,5,6,3,1,7,2,3,0,0,1,0,397,2,Immanuel Quickley
8,2,1,4,2,0,11,9,2,1,0,1,0,397,0,Toumani Camara
4,1,3,1,1,0,10,4,5,0,1,0,0,397,1,Toumani Camara
8,1,4,3,1,2,9,9,2,1,1,2,0,397,2,Toumani Camara
18,3,5,8,1,1,16,7,0,0,0,2,0,397,0,Jabari Smith Jr.
13,2,6,5,0,3,16,7,1,3,0,0,0,397,1,Jabari Smith Jr.
11,3,3,7,2,1,8,6,1,2,1,1,0,397,2,Jabari Smith Jr.
7,2,5,1,2,1,9,6,3,2,1,1,0,397,0,Kyshawn George
6,4,2,3,1,1,12,6,6,0,2,0,0,397,1,Kyshawn George
4,1,6,0,0,0,14,4,2,0,0,1,0,397,2,Kyshawn George
5,1,4,4,1,1,14,2,0,0,0,1,0,397,0,Rui Hachimura
10,1,5,7,1,2,11,5,3,0,0,1,0,397,1,Rui Hachimura
9,4,1,4,1,1,10,3,3,0,0,0,0,397,2,Rui Hachimura
4,2,1,4,0,0,6,5,0,1,0,0,0,397,0,Moussa Diabate
6,3,1,3,1,0,6,5,2,0,0,4,0,397,1,Moussa Diabate
5,2,1,3,1,0,7,3,0,1,0,0,0,397,2,Moussa Diabate
11,3,5,5,3,0,14,4,6,2,0,1,0,398,0,Amen Thompson
12,4,3,6,4,0,11,2,0,0,0,1,0,398,1,Amen Thompson
12,3,3,8,2,0,20,8,4,1,1,4,0,398,2,Amen Thompson
7,3,5,3,3,1,11,4,2,2,0,1,0,398,0,Trey Murphy III
6,3,6,4,2,2,12,7,2,0,0,0,0,398,1,Trey Murphy III
9,3,7,2,2,2,9,3,1,1,0,1,0,398,2,Trey Murphy III
3,1,2,0,0,0,6,5,4,1,0,0,0,398,0,Dyson Daniels
3,1,2,0,0,0,3,3,0,0,0,4,0,398,1,Dyson Daniels
1,1,2,0,0,0,7,3,4,2,0,2,0,398,2,Dyson Daniels
14,10,8,9,5,3,18,5,2,2,0,2,0,398,0,Norman Powell
14,7,6,7,5,2,17,5,6,2,0,1,0,398,1,Norman Powell
19,7,7,11,6,2,12,3,0,2,1,4,0,398,2,Norman Powell
14,5,4,6,3,1,16,3,4,1,0,2,0,398,0,Immanuel Quickley
13,4,6,4,2,0,10,3,5,0,0,2,0,398,1,Immanuel Quickley
14,2,11,6,2,2,8,2,5,3,0,2,0,398,2,Immanuel Quickley
9,1,2,4,0,0,9,1,5,0,0,1,0,398,0,Toumani Camara
9,1,5,2,1,1,7,10,2,1,1,1,0,398,1,Toumani Camara
8,5,4,2,1,2,6,10,5,0,1,1,0,398,2,Toumani Camara
16,2,4,8,1,3,13,10,3,0,0,3,1,398,0,Jabari Smith Jr.
10,2,6,4,1,2,17,6,2,1,0,0,0,398,1,Jabari Smith Jr.
14,2,4,6,1,1,16,9,1,0,0,2,0,398,2,Jabari Smith Jr.
3,1,5,0,0,0,13,3,1,1,0,2,0,398,0,Kyshawn George
11,2,2,5,1,1,16,7,3,0,1,4,0,398,1,Kyshawn George
13,2,5,3,1,3,3,4,3,1,0,5,0,398,2,Kyshawn George
8,1,5,6,0,2,13,4,3,0,0,1,0,398,0,Rui Hachimura
8,1,4,6,1,2,8,3,1,0,0,0,0,398,1,Rui Hachimura
7,1,3,3,0,1,14,3,3,0,0,0,0,398,2,Rui Hachimura
1,1,1,0,1,0,5,2,0,1,1,1,0,398,0,Moussa Diabate
2,6,1,1,4,0,7,2,0,0,0,0,0,398,1,Moussa Diabate
5,1,1,0,0,0,8,5,0,2,1,0,0,398,2,Moussa Diabate
10,1,4,5,1,0,12,7,1,1,0,3,0,399,0,Amen Thompson
10,5,2,5,3,1,14,4,2,1,0,0,0,399,1,Amen Thompson
8,2,3,5,1,0,9,7,5,1,0,4,0,399,2,Amen Thompson
8,3,6,4,2,0,15,4,0,0,0,0,0,399,0,Trey Murphy III
11,4,8,4,3,2,12,7,0,0,0,0,0,399,1,Trey Murphy III
10,3,7,2,3,2,15,2,1,1,0,0,0,399,2,Trey Murphy III
5,2,3,2,0,0,3,3,0,3,1,2,0,399,0,Dyson Daniels
4,1,3,0,0,0,8,2,2,0,0,0,0,399,1,Dyson Daniels
3,1,3,1,0,0,4,1,2,4,0,1,0,399,2,Dyson Daniels
12,5,10,4,4,4,22,5,3,1,0,4,0,399,0,Norman Powell
18,6,4,9,1,0,17,6,4,0,1,1,0,399,1,Norman Powell
13,5,9,7,4,3,19,5,2,1,3,2,0,399,2,Norman Powell
6,4,7,2,2,0,11,3,5,2,0,3,0,399,0,Immanuel Quickley
12,1,7,4,1,0,14,4,3,1,0,1,0,399,1,Immanuel Quickley
11,4,6,7,4,1,15,2,5,1,0,2,0,399,2,Immanuel Quickley
3,1,1,1,1,1,9,7,1,0,0,4,0,399,0,Toumani Camara
11,1,4,1,1,1,6,5,3,2,0,1,0,399,1,Toumani Camara
5,2,1,4,1,0,2,11,1,1,0,0,0,399,2,Toumani Camara
13,1,7,8,0,1,11,5,0,0,0,1,0,399,0,Jabari Smith Jr.
15,2,3,5,2,0,16,4,0,1,2,1,0,399,1,Jabari Smith Jr.
11,3,7,6,1,1,9,8,0,0,3,0,0,399,2,Jabari Smith Jr.
10,2,3,4,1,0,5,4,3,0,0,0,0,399,0,Kyshawn George
8,1,3,1,0,1,9,1,2,0,1,1,0,399,1,Kyshawn George
11,1,6,5,1,4,11,6,1,0,1,2,0,399,2,Kyshawn George
6,1,2,4,0,1,8,3,1,0,0,0,0,399,0,Rui Hachimura
8,1,4,4,0,3,17,3,2,0,0,1,0,399,1,Rui Hachimura
8,1,2,3,0,0,7,4,3,0,0,1,0,399,2,Rui Hachimura
3,2,1,3,0,0,4,3,0,0,1,2,0,399,0,Moussa Diabate
4,1,1,2,1,0,7,2,0,0,0,1,0,399,1,Moussa Diabate
3,3,1,2,2,0,8,7,0,2,1,1,0,399,2,Moussa Diabate
11,1,6,3,1,0,16,11,3,1,0,2,1,400,0,Amen Thompson
13,1,1,4,1,0,20,5,5,0,1,2,0,400,1,Amen Thompson
13,1,3,6,0,0,14,7,7,4,1,3,0,400,2,Amen Thompson
9,3,4,4,2,2,9,5,3,0,0,1,0,400,0,Trey Murphy III
3,1,4,2,1,2,6,4,3,0,0,2,0,400,1,Trey Murphy III
9,2,9,3,1,3,9,5,1,0,0,0,0,400,2,Trey Murphy III
5,1,1,0,1,0,4,3,2,0,0,1,0,400,0,Dyson Daniels
3,2,1,1,1,0,4,1,7,0,0,0,0,400,1,Dyson Daniels
3,1,1,3,0,0,5,4,2,2,0,0,0,400,2,Dyson Daniels
14,10,5,9,7,3,19,6,2,0,0,1,0,400,0,Norman Powell
11,5,3,7,3,3,23,1,7,0,0,0,0,400,1,Norman Powell
14,9,5,8,9,4,24,5,4,1,0,2,0,400,2,Norman Powell
10,1,8,4,0,1,15,6,2,2,0,0,0,400,0,Immanuel Quickley
8,2,6,5,2,1,14,1,5,0,0,2,0,400,1,Immanuel Quickley
11,2,6,4,0,3,18,2,4,1,1,0,0,400,2,Immanuel Quickley
8,2,5,4,2,2,7,5,1,1,0,0,0,400,0,Toumani Camara
4,1,3,1,1,0,8,5,0,1,1,0,0,400,1,Toumani Camara
10,3,1,4,1,0,10,12,1,1,0,0,1,400,2,Toumani Camara
13,2,7,7,0,2,11,4,0,2,0,0,0,400,0,Jabari Smith Jr.
19,1,5,9,0,3,12,6,0,2,0,0,0,400,1,Jabari Smith Jr.
12,1,6,4,0,0,9,7,1,0,1,1,0,400,2,Jabari Smith Jr.
7,1,4,1,0,1,8,3,1,0,1,1,0,400,0,Kyshawn George
9,1,3,4,1,0,8,4,1,1,1,0,0,400,1,Kyshawn George
7,2,6,3,0,1,10,7,3,3,0,0,0,400,2,Kyshawn George
3,2,3,2,0,1,15,6,3,0,0,0,0,400,0,Rui Hachimura
16,1,9,6,0,3,12,5,1,0,0,1,0,400,1,Rui Hachimura
6,2,3,2,1,2,10,8,1,0,2,2,0,400,2,Rui Hachimura
6,1,1,5,1,0,4,3,1,0,3,0,0,400,0,Moussa Diabate
1,1,1,0,0,0,7,6,0,0,0,0,0,400,1,Moussa Diabate
3,3,1,3,0,0,8,1,0,0,1,0,0,400,2,Moussa Diabate
15,1,3,7,0,0,9,4,3,3,0,0,0,401,0,Amen Thompson
13,2,7,7,2,0,15,5,4,1,0,3,0,401,1,Amen Thompson
6,1,1,2,0,0,6,5,4,3,2,4,0,401,2,Amen Thompson
7,1,3,2,1,0,6,7,4,1,1,1,0,401,0,Trey Murphy III
7,2,9,3,2,2,9,6,1,0,0,0,0,401,1,Trey Murphy III
11,1,4,7,0,1,8,9,0,4,0,1,0,401,2,Trey Murphy III
7,1,1,4,0,0,4,3,4,2,0,3,0,401,0,Dyson Daniels
1,1,4,0,0,0,3,4,2,2,1,2,0,401,1,Dyson Daniels
6,1,1,3,0,0,3,1,3,2,0,0,0,401,2,Dyson Daniels
14,6,5,8,4,3,20,8,0,3,0,4,0,401,0,Norman Powell
18,5,5,10,3,1,21,6,1,0,0,2,0,401,1,Norman Powell
15,6,8,5,2,2,22,5,3,1,0,2,0,401,2,Norman Powell
7,1,4,3,0,0,9,4,5,1,0,0,0,401,0,Immanuel Quickley
16,7,7,3,4,3,12,2,4,1,0,3,0,401,1,Immanuel Quickley
10,5,3,4,3,0,11,5,4,1,0,1,0,401,2,Immanuel Quickley
6,1,1,2,1,1,7,4,1,4,1,1,0,401,0,Toumani Camara
8,2,2,4,0,0,7,7,2,1,0,1,0,401,1,Toumani Camara
9,1,5,3,0,1,9,5,0,2,1,1,0,401,2,Toumani Camara
8,1,6,1,0,0,15,9,1,0,0,1,0,401,0,Jabari Smith Jr.
11,1,7,4,0,1,17,10,1,0,2,2,1,401,1,Jabari Smith Jr.
10,1,4,5,1,1,19,6,1,0,1,0,0,401,2,Jabari Smith Jr.
10,3,8,2,1,1,12,4,4,1,0,1,0,401,0,Kyshawn George
9,2,4,4,1,2,10,9,0,0,1,1,0,401,1,Kyshawn George
11,3,8,2,0,2,12,7,1,3,0,1,0,401,2,Kyshawn George
3,2,2,3,1,1,15,3,1,0,1,3,0,401,0,Rui Hachimura
10,1,4,4,1,3,9,4,3,0,1,1,0,401,1,Rui Hachimura
11,1,4,4,1,0,9,5,2,0,0,1,0,401,2,Rui Hachimura
3,2,1,1,1,0,4,7,1,0,0,3,0,401,0,Moussa Diabate
4,1,1,1,1,0,10,5,0,0,0,0,0,401,1,Moussa Diabate
1,2,1,0,1,0,5,4,0,0,0,4,0,401,2,Moussa Diabate
9,1,4,6,0,1,13,6,1,3,0,1,0,402,0,Amen Thompson
9,5,5,6,4,0,12,1,5,1,2,5,0,402,1,Amen Thompson
11,2,2,5,2,0,12,11,0,1,0,3,1,402,2,Amen Thompson
18,1,5,8,1,2,11,6,2,0,0,1,0,402,0,Trey Murphy III
19,2,7,2,2,0,11,4,2,0,1,0,0,402,1,Trey Murphy III
10,4,1,5,2,0,18,5,1,2,1,0,0,402,2,Trey Murphy III
4,2,2,3,0,1,8,4,0,2,0,1,0,402,0,Dyson Daniels
5,1,2,1,0,1,6,4,3,3,0,4,0,402,1,Dyson Daniels
3,1,1,0,0,0,4,3,2,1,0,2,0,402,2,Dyson Daniels
19,3,14,15,2,8,23,4,10,1,0,2,1,402,0,Norman Powell
12,2,5,8,1,1,24,5,2,2,1,0,0,402,1,Norman Powell
13,1,5,7,0,1,18,8,3,2,1,1,0,402,2,Norman Powell
8,4,6,6,3,1,8,2,8,2,0,4,0,402,0,Immanuel Quickley
8,1,8,2,0,1,13,5,6,1,0,3,0,402,1,Immanuel Quickley
8,3,3,3,2,0,11,3,7,2,0,1,0,402,2,Immanuel Quickley
7,1,5,3,1,1,10,5,3,1,0,2,0,402,0,Toumani Camara
1,1,5,0,1,0,9,9,1,0,0,0,0,402,1,Toumani Camara
5,2,2,2,2,0,6,4,3,1,0,1,0,402,2,Toumani Camara
13,1,7,6,0,3,19,9,2,1,0,2,0,402,0,Jabari Smith Jr.
10,1,3,5,0,0,6,3,0,0,0,1,0,402,1,Jabari Smith Jr.
12,1,5,5,0,3,13,6,0,0,1,2,0,402,2,Jabari Smith Jr.
4,1,6,3,1,3,7,2,1,1,1,1,0,402,0,Kyshawn George
10,1,2,4,0,0,6,2,3,0,0,2,0,402,1,Kyshawn George
12,1,5,3,1,1,7,3,2,0,2,0,0,402,2,Kyshawn George
7,1,3,5,0,1,11,5,2,0,0,1,0,402,0,Rui Hachimura
10,1,8,2,1,2,7,4,3,0,0,1,0,402,1,Rui Hachimura
9,1,1,4,1,0,10,3,3,0,0,0,0,402,2,Rui Hachimura
3,2,1,1,1,0,5,3,0,1,0,1,0,402,0,Moussa Diabate
4,1,1,2,0,0,9,4,0,0,0,1,0,402,1,Moussa Diabate
6,3,1,3,1,0,6,6,0,0,0,0,0,402,2,Moussa Diabate
12,4,4,5,3,0,5,5,2,0,0,2,0,403,0,Amen Thompson
14,2,2,9,1,0,13,3,4,1,1,5,0,403,1,Amen Thompson
8,1,2,5,1,0,14,5,5,3,0,3,0,403,2,Amen Thompson
10,3,6,3,1,3,15,4,3,1,0,0,0,403,0,Trey Murphy III
11,3,6,6,2,1,12,3,0,1,0,0,0,403,1,Trey Murphy III
10,2,6,3,1,1,16,5,1,0,2,2,0,403,2,Trey Murphy III
4,1,2,2,0,0,5,3,2,1,0,2,0,403,0,Dyson Daniels
2,1,3,1,0,1,6,2,2,2,1,1,0,403,1,Dyson Daniels
7,1,3,5,0,2,7,3,2,1,0,2,0,403,2,Dyson Daniels
16,5,8,10,4,4,26,5,0,0,0,4,0,403,0,Norman Powell
14,1,5,5,0,1,16,5,4,1,0,3,0,403,1,Norman Powell
15,6,2,6,3,2,21,5,4,1,0,2,0,403,2,Norman Powell
14,4,7,8,4,1,20,4,6,3,0,4,0,403,0,Immanuel Quickley
20,1,6,10,1,2,12,3,4,1,0,4,0,403,1,Immanuel Quickley
10,3,7,5,3,2,14,2,3,0,0,2,0,403,2,Immanuel Quickley
6,3,5,3,1,2,8,9,3,0,0,3,0,403,0,Toumani Camara
4,1,1,2,1,0,9,7,2,0,1,1,0,403,1,Toumani Camara
5,1,2,3,1,1,8,7,2,0,0,0,0,403,2,Toumani Camara
9,1,7,4,1,2,13,5,0,0,0,1,0,403,0,Jabari Smith Jr.
12,2,5,6,1,1,13,6,0,1,1,0,0,403,1,Jabari Smith Jr.
14,1,5,6,1,2,16,13,1,2,0,1,1,403,2,Jabari Smith Jr.
10,1,7,5,0,3,8,6,3,0,0,3,0,403,0,Kyshawn George
7,2,5,4,1,4,9,3,0,0,0,1,0,403,1,Kyshawn George
7,2,7,3,1,3,17,3,2,2,2,2,0,403,2,Kyshawn George
10,1,3,6,0,2,7,5,3,0,2,0,0,403,0,Rui Hachimura
3,1,3,1,0,1,14,6,1,0,1,1,0,403,1,Rui Hachimura
8,2,4,4,1,2,9,5,1,0,0,0,0,403,2,Rui Hachimura
2,1,1,1,1,0,4,4,0,0,1,1,0,403,0,Moussa Diabate
2,1,1,1,1,0,6,3,0,0,1,1,0,403,1,Moussa Diabate
5,1,1,3,0,1,1,5,0,0,0,2,0,403,2,Moussa Diabate
10,1,7,8,0,1,12,4,4,1,2,1,0,404,0,Amen Thompson
10,1,2,2,1,0,8,9,4,2,0,2,0,404,1,Amen Thompson
12,1,1,4,1,0,14,2,2,0,0,4,0,404,2,Amen Thompson
13,4,2,4,3,1,16,4,0,0,0,1,0,404,0,Trey Murphy III
8,1,1,1,1,0,10,3,1,0,0,2,0,404,1,Trey Murphy III
14,2,7,8,2,3,14,5,5,1,0,2,0,404,2,Trey Murphy III
4,1,1,1,1,0,4,3,1,2,0,0,0,404,0,Dyson Daniels
4,1,3,2,0,0,4,3,6,2,1,1,0,404,1,Dyson Daniels
5,1,1,0,0,0,8,1,1,1,0,0,0,404,2,Dyson Daniels
13,2,8,3,2,1,24,3,4,1,0,0,0,404,0,Norman Powell
10,9,3,3,9,3,21,4,1,0,0,1,0,404,1,Norman Powell
12,2,6,5,2,3,24,9,6,0,0,2,0,404,2,Norman Powell
14,1,10,6,1,1,15,1,6,0,0,4,0,404,0,Immanuel Quickley
11,2,8,5,2,0,16,2,4,0,0,0,0,404,1,Immanuel Quickley
5,3,3,1,1,0,18,3,3,1,0,2,0,404,2,Immanuel Quickley
4,1,8,2,0,2,4,10,2,0,0,0,0,404,0,Toumani Camara
12,2,2,3,2,0,10,4,2,1,0,0,0,404,1,Toumani Camara
10,1,4,3,1,2,7,6,0,0,0,0,0,404,2,Toumani Camara
8,1,7,1,1,1,18,4,2,1,1,2,0,404,0,Jabari Smith Jr.
14,2,1,5,2,0,12,6,1,1,0,1,0,404,1,Jabari Smith Jr.
7,1,6,3,0,0,15,15,1,2,0,3,1,404,2,Jabari Smith Jr.
10,3,4,2,1,2,13,6,2,0,1,1,0,404,0,Kyshawn George
9,1,7,3,0,0,12,7,3,4,0,2,0,404,1,Kyshawn George
6,1,5,0,0,0,9,4,2,2,1,2,0,404,2,Kyshawn George
11,2,3,9,0,1,11,4,1,1,0,0,0,404,0,Rui Hachimura
8,2,3,6,2,0,15,3,0,0,0,0,0,404,1,Rui Hachimura
7,2,4,4,1,3,9,5,3,0,0,2,0,404,2,Rui Hachimura
2,2,1,0,1,0,9,3,0,0,0,2,0,404,0,Moussa Diabate
2,3,1,1,1,0,8,6,0,0,0,1,0,404,1,Moussa Diabate
7,3,1,3,0,0,4,4,0,0,0,1,0,404,2,Moussa Diabate
4,2,3,0,1,0,10,4,2,3,0,0,0,405,0,Amen Thompson
5,4,3,2,2,1,14,4,2,0,1,6,0,405,1,Amen Thompson
10,2,4,4,2,0,14,7,2,1,3,2,0,405,2,Amen Thompson
13,1,10,5,1,2,8,5,3,0,0,1,0,405,0,Trey Murphy III
11,1,6,3,1,2,11,6,2,1,0,1,0,405,1,Trey Murphy III
13,2,9,6,2,3,11,3,0,2,0,2,0,405,2,Trey Murphy III
3,1,3,2,1,1,5,5,1,1,0,2,0,405,0,Dyson Daniels
1,2,1,1,0,0,4,1,0,3,1,1,0,405,1,Dyson Daniels
1,1,2,0,0,0,6,2,1,2,0,1,0,405,2,Dyson Daniels
14,2,11,6,2,5,18,6,2,1,1,3,0,405,0,Norman Powell
21,4,8,10,4,2,21,3,1,2,0,2,0,405,1,Norman Powell
14,8,9,11,5,1,22,2,1,1,0,1,0,405,2,Norman Powell
8,1,3,1,0,0,16,2,5,1,0,2,0,405,0,Immanuel Quickley
12,3,6,5,2,2,16,3,2,1,0,2,0,405,1,Immanuel Quickley
8,3,3,4,1,1,8,3,7,3,0,0,0,405,2,Immanuel Quickley
7,2,1,4,0,0,6,4,2,2,1,0,0,405,0,Toumani Camara
2,1,3,1,0,1,6,10,4,1,0,1,0,405,1,Toumani Camara
6,2,1,4,0,0,9,8,3,0,0,1,0,405,2,Toumani Camara
16,2,4,5,0,1,13,9,2,0,0,0,0,405,0,Jabari Smith Jr.
11,2,7,3,2,2,13,9,3,1,1,0,0,405,1,Jabari Smith Jr.
8,2,7,3,2,3,13,5,0,0,0,1,0,405,2,Jabari Smith Jr.
5,4,5,1,0,1,3,6,1,3,0,0,0,405,0,Kyshawn George
6,2,4,0,0,0,3,2,1,0,0,1,0,405,1,Kyshawn George
7,3,3,2,1,1,15,3,2,0,2,0,0,405,2,Kyshawn George
9,2,3,5,1,0,6,6,1,0,0,3,0,405,0,Rui Hachimura
6,1,3,4,1,2,9,6,2,0,0,2,0,405,1,Rui Hachimura
8,3,2,4,1,1,15,4,3,0,0,1,0,405,2,Rui Hachimura
3,2,1,1,1,0,6,6,0,0,1,1,0,405,0,Moussa Diabate
4,2,1,3,1,0,8,3,0,0,0,0,0,405,1,Moussa Diabate
3,1,1,2,0,0,4,4,1,0,0,1,0,405,2,Moussa Diabate
8,3,4,2,1,0,12,4,0,0,0,1,0,406,0,Amen Thompson
12,3,1,7,3,0,11,0,4,1,1,5,0,406,1,Amen Thompson
8,2,3,7,2,0,9,5,4,4,1,3,0,406,2,Amen Thompson
14,1,2,6,0,1,13,11,0,0,0,1,1,406,0,Trey Murphy III
12,1,10,5,1,1,13,5,1,1,0,0,0,406,1,Trey Murphy III
10,2,9,3,1,2,13,3,2,0,0,0,0,406,2,Trey Murphy III
5,1,1,0,0,0,6,2,2,1,0,2,0,406,0,Dyson Daniels
3,1,1,0,1,0,2,4,1,3,0,2,0,406,1,Dyson Daniels
5,1,1,3,0,1,4,2,4,3,0,1,0,406,2,Dyson Daniels
12,6,6,4,4,2,19,2,0,3,0,4,0,406,0,Norman Powell
7,8,6,4,5,3,22,11,1,0,0,2,1,406,1,Norman Powell
19,5,3,6,5,2,24,5,1,0,0,3,0,406,2,Norman Powell
7,2,7,3,2,0,18,7,10,0,0,4,1,406,0,Immanuel Quickley
12,5,5,8,2,2,18,5,3,1,0,1,0,406,1,Immanuel Quickley
9,7,5,3,5,0,18,4,4,3,0,1,0,406,2,Immanuel Quickley
12,3,4,7,2,1,7,5,2,1,1,0,0,406,0,Toumani Camara
6,1,4,2,1,2,11,5,1,0,1,1,0,406,1,Toumani Camara
7,1,3,3,1,1,10,6,3,1,0,3,0,406,2,Toumani Camara
10,4,4,4,1,2,14,10,0,0,2,1,1,406,0,Jabari Smith Jr.
15,3,7,13,1,1,15,8,3,2,0,0,0,406,1,Jabari Smith Jr.
10,5,10,3,1,3,16,11,1,1,0,1,1,406,2,Jabari Smith Jr.
7,1,6,3,1,1,8,1,4,0,1,3,0,406,0,Kyshawn George
5,3,3,1,2,1,5,4,4,0,1,0,0,406,1,Kyshawn George
7,2,7,1,0,1,8,1,6,2,2,0,0,406,2,Kyshawn George
9,4,1,3,0,0,4,5,1,0,0,1,0,406,0,Rui Hachimura
9,1,4,2,0,0,10,7,2,0,0,1,0,406,1,Rui Hachimura
4,1,5,3,0,2,14,6,2,0,1,2,0,406,2,Rui Hachimura
5,2,1,1,1,0,6,1,0,0,2,1,0,406,0,Moussa Diabate
4,1,1,2,0,0,5,7,0,0,0,2,0,406,1,Moussa Diabate
3,6,1,3,3,0,4,6,0,0,0,0,0,406,2,Moussa Diabate
9,1,4,3,0,0,14,3,3,0,1,3,0,407,0,Amen Thompson
17,1,2,12,0,0,7,5,2,0,1,1,0,407,1,Amen Thompson
17,2,1,7,1,0,17,7,5,0,1,2,0,407,2,Amen Thompson
9,7,8,1,6,1,11,10,1,1,0,2,1,407,0,Trey Murphy III
14,1,9,6,1,5,15,4,2,0,0,1,0,407,1,Trey Murphy III
12,1,3,7,1,2,10,3,2,3,0,0,0,407,2,Trey Murphy III
3,1,3,0,0,0,3,5,1,1,0,1,0,407,0,Dyson Daniels
4,1,1,2,0,0,4,8,2,4,1,0,0,407,1,Dyson Daniels
3,1,2,1,0,1,4,2,4,3,0,0,0,407,2,Dyson Daniels
13,8,10,8,3,2,16,7,2,1,0,3,0,407,0,Norman Powell
9,4,3,2,4,1,18,6,1,0,1,4,0,407,1,Norman Powell
13,4,2,7,1,0,22,4,2,1,0,2,0,407,2,Norman Powell
7,3,6,2,2,0,14,4,4,1,0,1,0,407,0,Immanuel Quickley
13,3,6,4,2,0,8,3,4,1,0,3,0,407,1,Immanuel Quickley
11,3,7,4,1,2,18,2,6,0,0,3,0,407,2,Immanuel Quickley
6,1,3,1,1,0,6,8,2,0,1,1,0,407,0,Toumani Camara
6,1,2,1,1,1,6,6,4,2,0,1,0,407,1,Toumani Camara
9,3,5,2,1,1,6,4,2,0,1,1,0,407,2,Toumani Camara
19,1,8,9,0,4,12,8,1,0,0,1,0,407,0,Jabari Smith Jr.
9,1,4,5,0,1,12,5,1,1,1,1,0,407,1,Jabari Smith Jr.
14,1,7,6,1,3,15,4,0,3,0,0,0,407,2,Jabari Smith Jr.
5,1,8,1,0,1,9,9,5,2,3,1,0,407,0,Kyshawn George
6,1,7,4,0,4,9,4,0,1,0,2,0,407,1,Kyshawn George
5,3,1,1,2,0,6,9,2,0,0,3,0,407,2,Kyshawn George
11,3,2,3,1,1,17,7,2,0,0,0,0,407,0,Rui Hachimura
6,2,2,2,0,0,8,5,3,0,1,0,0,407,1,Rui Hachimura
10,2,3,7,1,0,15,1,1,0,0,0,0,407,2,Rui Hachimura
1,1,1,1,0,0,6,2,0,2,2,3,0,407,0,Moussa Diabate
5,1,1,3,0,0,11,5,0,0,1,0,0,407,1,Moussa Diabate
6,1,1,5,0,0,2,5,0,1,0,1,0,407,2,Moussa Diabate
14,1,4,4,1,1,20,9,3,1,1,3,0,408,0,Amen Thompson
12,2,5,6,1,0,12,5,5,0,0,3,0,408,1,Amen Thompson
10,1,2,3,1,1,11,5,8,2,3,1,0,408,2,Amen Thompson
10,1,7,1,1,1,10,4,1,2,0,1,0,408,0,Trey Murphy III
3,1,3,1,1,1,13,5,0,1,0,1,0,408,1,Trey Murphy III
10,1,8,6,0,2,14,4,1,0,0,0,0,408,2,Trey Murphy III
3,1,2,1,0,1,5,2,4,2,1,0,0,408,0,Dyson Daniels
4,1,1,3,0,0,3,1,1,1,0,4,0,408,1,Dyson Daniels
3,1,1,1,0,0,11,2,0,0,0,0,0,408,2,Dyson Daniels
19,4,4,9,2,1,23,2,3,2,0,2,0,408,0,Norman Powell
12,1,5,4,1,2,19,7,1,1,0,1,0,408,1,Norman Powell
18,6,5,6,4,1,10,3,6,0,0,2,0,408,2,Norman Powell
10,3,6,3,2,1,12,4,5,1,0,1,0,408,0,Immanuel Quickley
11,4,4,5,2,1,14,2,8,0,0,2,0,408,1,Immanuel Quickley
7,2,4,2,1,0,9,1,4,0,0,0,0,408,2,Immanuel Quickley
7,5,4,2,4,0,4,3,1,0,0,0,0,408,0,Toumani Camara
9,1,2,2,1,0,1,5,4,0,0,0,0,408,1,Toumani Camara
7,2,3,2,1,1,9,8,1,0,0,1,0,408,2,Toumani Camara
17,1,5,6,0,0,14,11,0,1,1,1,1,408,0,Jabari Smith Jr.
17,1,4,12,0,1,19,5,0,1,0,2,0,408,1,Jabari Smith Jr.
14,1,2,8,1,0,19,9,2,2,1,0,0,408,2,Jabari Smith Jr.
12,3,7,3,0,1,9,5,1,0,0,1,0,408,0,Kyshawn George
6,1,5,0,1,0,3,2,2,0,0,2,0,408,1,Kyshawn George
10,3,6,4,2,2,5,4,1,0,2,2,0,408,2,Kyshawn George
12,2,3,4,0,2,10,2,5,0,1,0,0,408,0,Rui Hachimura
6,1,2,4,0,0,9,4,1,0,1,0,0,408,1,Rui Hachimura
3,1,1,1,0,0,17,4,1,0,0,1,0,408,2,Rui Hachimura
4,1,1,1,0,0,6,6,0,0,1,2,0,408,0,Moussa Diabate
6,2,1,5,2,0,5,8,1,1,1,1,0,408,1,Moussa Diabate
2,2,1,0,1,0,10,2,1,1,0,1,0,408,2,Moussa Diabate
10,2,1,5,2,0,16,7,3,0,0,2,0,409,0,Amen Thompson
12,7,2,4,5,0,14,5,2,1,0,0,0,409,1,Amen Thompson
10,2,4,5,1,0,9,7,9,1,0,1,0,409,2,Amen Thompson
11,1,9,6,1,1,9,1,0,0,0,0,0,409,0,Trey Murphy III
4,1,4,1,0,0,14,5,1,0,0,2,0,409,1,Trey Murphy III
8,1,7,1,0,1,14,6,4,0,0,0,0,409,2,Trey Murphy III
5,1,1,2,0,0,4,1,3,3,0,0,0,409,0,Dyson Daniels
