sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
165,1,10,0,B,102,253,41,67,27,120,334,149,64,24,15,46,1,186,345,67,105,47,144,528,197,86,30,23,68,5
166,2,9,0,B,122,284,26,52,36,144,319,158,79,28,12,53,3,172,385,74,112,51,155,486,183,108,23,22,44,2
167,3,8,0,B,117,272,41,67,24,122,316,145,77,25,18,40,3,190,377,93,124,43,161,470,158,117,39,14,53,2
168,1,9,1,B,116,280,44,71,34,126,330,134,79,20,10,33,1,179,375,77,117,44,156,530,178,93,21,14,57,1
169,3,8,0,B,119,259,39,71,31,116,344,128,77,34,9,39,0,165,364,70,108,38,126,532,190,119,31,15,70,6
170,1,10,0,B,102,250,30,53,35,137,351,154,66,27,11,35,0,201,398,91,120,41,144,490,190,94,34,23,51,4
171,1,10,0,B,112,282,29,64,40,137,365,138,59,27,16,31,1,176,368,76,112,44,148,521,148,104,34,20,58,3
172,1,10,0,B,124,291,38,66,32,128,338,137,58,20,4,42,1,176,354,90,119,48,142,507,179,110,32,23,54,4
173,1,10,0,B,127,285,34,64,29,120,341,136,82,22,14,34,1,196,412,82,118,43,153,509,191,112,36,19,53,7
174,1,9,1,B,114,257,43,75,26,127,344,141,56,29,17,61,1,194,360,87,123,50,145,509,172,86,26,17,55,3
175,2,9,0,B,116,271,45,73,38,128,347,153,68,31,16,39,1,206,379,71,113,45,161,523,206,105,34,17,51,4
176,1,10,0,B,126,285,28,65,36,134,325,160,68,18,12,49,0,162,366,76,120,43,144,488,164,103,32,26,61,1
177,2,9,0,B,143,290,31,64,39,132,334,147,85,25,10,33,1,190,377,78,108,41,156,516,190,102,36,24,56,3
178,2,9,0,B,114,260,29,60,27,115,340,150,78,17,16,47,0,184,391,76,111,37,120,509,192,107,42,13,63,4
179,1,10,0,B,129,282,44,74,25,124,316,162,75,24,10,40,1,181,379,64,99,38,133,492,182,94,34,22,54,2
180,2,9,0,B,125,261,33,60,34,121,329,160,75,20,13,44,2,193,393,64,92,42,134,511,193,85,28,18,63,0
181,1,10,0,B,110,263,48,79,43,140,362,136,64,26,18,50,0,174,368,87,120,53,162,504,178,109,34,24,55,4
182,1,10,0,B,127,273,37,77,29,110,330,147,67,25,20,49,1,202,416,82,110,53,178,521,183,97,36,24,69,3
183,2,8,1,B,104,265,34,74,36,120,343,151,70,34,8,38,1,167,363,71,116,37,127,527,205,111,34,13,66,7
