FGA,FTA,FG3A,FGM,FTM,FG3M,PTS,REB,AST,STL,BLK,TOV,DD,sim_num,game_num,player_name
8,1,1,3,0,1,7,5,1,0,0,1,0,9,0,Dereck Lively II
7,1,1,5,0,1,8,6,2,0,0,1,0,9,1,Dereck Lively II
5,1,1,3,1,1,4,5,2,0,1,1,0,9,2,Dereck Lively II
8,6,2,4,3,0,9,9,1,1,0,4,0,9,0,Wendell Carter Jr.
6,3,2,2,2,1,11,10,3,0,2,3,1,9,1,Wendell Carter Jr.
15,2,1,6,1,0,14,9,2,0,1,2,0,9,2,Wendell Carter Jr.
7,2,1,4,0,0,7,3,4,0,0,1,0,9,0,Ajay Mitchell
10,1,1,4,0,0,9,2,2,1,1,0,0,9,1,Ajay Mitchell
12,1,2,3,0,1,8,2,3,1,0,0,0,9,2,Ajay Mitchell
14,5,9,8,1,5,13,1,1,0,0,2,0,9,0,Tim Hardaway Jr.
14,2,4,3,0,2,14,1,2,1,0,0,0,9,1,Tim Hardaway Jr.
5,5,7,1,2,1,13,2,1,2,0,1,0,9,2,Tim Hardaway Jr.
21,5,10,12,3,5,24,3,6,3,0,3,0,10,0,Stephen Curry
16,9,17,6,7,5,27,3,5,1,0,3,0,10,1,Stephen Curry
17,6,9,6,5,5,16,7,10,2,2,4,1,10,2,Stephen Curry
8,2,1,4,1,0,12,8,4,0,0,2,0,10,0,Ivica Zubac
10,1,1,9,1,0,12,11,1,0,2,2,1,10,1,Ivica Zubac
12,6,1,9,2,0,15,13,0,0,0,1,1,10,2,Ivica Zubac
17,3,3,9,3,1,14,8,5,1,1,0,0,10,0,Cooper Flagg
9,5,4,6,3,1,15,2,5,0,2,4,0,10,1,Cooper Flagg
8,6,3,5,5,1,16,4,3,1,1,0,0,10,2,Cooper Flagg
19,7,8,10,4,4,16,3,2,0,0,3,0,10,0,Austin Reaves
12,8,2,5,7,0,18,9,4,0,0,3,0,10,1,Austin Reaves
13,6,1,7,5,1,20,3,7,1,0,1,0,10,2,Austin Reaves
8,4,5,4,4,0,23,5,1,0,0,0,0,10,0,Kawhi Leonard
14,4,5,6,4,3,23,3,2,1,0,2,0,10,1,Kawhi Leonard
16,5,6,6,5,3,16,10,2,1,1,3,1,10,2,Kawhi Leonard
5,2,4,4,1,0,12,4,3,1,0,2,0,10,0,Payton Pritchard
6,1,3,2,0,0,9,1,1,0,0,1,0,10,1,Payton Pritchard
13,1,3,4,1,1,7,0,3,2,0,2,0,10,2,Payton Pritchard
8,3,1,5,1,0,12,10,2,0,2,1,1,10,0,Deandre Ayton
6,2,1,4,1,0,10,9,1,0,0,3,0,10,1,Deandre Ayton
19,2,1,12,0,0,13,4,1,1,3,1,0,10,2,Deandre Ayton
7,3,5,3,1,3,16,2,2,1,1,1,0,10,0,Devin Vassell
14,2,10,4,1,4,12,3,4,1,0,0,0,10,1,Devin Vassell
11,2,5,5,0,1,17,1,3,1,0,0,0,10,2,Devin Vassell
5,4,1,3,4,1,5,8,1,0,0,3,0,10,0,Dereck Lively II
7,3,1,6,2,1,9,1,1,0,0,1,0,10,1,Dereck Lively II
3,3,1,2,2,1,2,6,2,2,1,0,0,10,2,Dereck Lively II
6,3,6,3,3,0,14,13,1,0,0,1,1,10,0,Wendell Carter Jr.
5,7,2,3,6,0,14,11,2,1,0,2,1,10,1,Wendell Carter Jr.
8,4,4,3,2,1,10,12,3,0,1,1,1,10,2,Wendell Carter Jr.
5,4,2,2,0,0,8,1,2,1,0,0,0,10,0,Ajay Mitchell
4,2,3,2,0,0,5,0,1,1,0,2,0,10,1,Ajay Mitchell
9,2,2,3,0,0,5,3,2,1,0,2,0,10,2,Ajay Mitchell
12,3,9,4,1,2,11,3,2,0,0,1,0,10,0,Tim Hardaway Jr.
11,3,8,6,1,3,23,5,1,1,1,1,0,10,1,Tim Hardaway Jr.
12,5,6,9,2,2,14,2,0,0,0,1,0,10,2,Tim Hardaway Jr.
18,4,15,9,3,7,29,4,5,0,0,0,0,11,0,Stephen Curry
24,10,9,8,10,4,34,4,14,2,0,2,1,11,1,Stephen Curry
16,7,12,11,6,6,34,1,4,1,0,1,0,11,2,Stephen Curry
7,1,1,6,0,0,12,9,1,0,0,3,0,11,0,Ivica Zubac
6,4,1,4,3,0,8,8,2,0,3,1,0,11,1,Ivica Zubac
10,1,1,4,1,0,16,10,4,0,0,1,1,11,2,Ivica Zubac
13,5,3,5,5,1,20,5,9,1,0,4,0,11,0,Cooper Flagg
14,4,1,3,3,1,20,5,3,0,0,3,0,11,1,Cooper Flagg
15,9,5,5,7,1,15,2,2,0,0,2,0,11,2,Cooper Flagg
10,5,4,4,4,0,19,4,6,1,1,3,0,11,0,Austin Reaves
11,7,3,6,3,0,13,5,6,0,0,2,0,11,1,Austin Reaves
11,7,1,5,4,0,14,3,3,2,0,1,0,11,2,Austin Reaves
16,6,3,5,6,1,24,3,1,4,2,2,0,11,0,Kawhi Leonard
11,4,7,5,4,3,18,3,10,1,0,3,1,11,1,Kawhi Leonard
21,4,4,8,4,2,14,7,4,0,1,1,0,11,2,Kawhi Leonard
14,1,6,5,0,3,7,1,2,1,0,0,0,11,0,Payton Pritchard
13,1,2,5,0,1,16,2,2,1,0,2,0,11,1,Payton Pritchard
10,1,8,4,0,2,8,2,3,2,0,1,0,11,2,Payton Pritchard
11,1,1,7,1,0,20,6,0,0,1,4,0,11,0,Deandre Ayton
15,5,1,8,1,0,8,10,0,1,0,2,0,11,1,Deandre Ayton
14,2,1,12,1,0,22,13,2,0,4,4,1,11,2,Deandre Ayton
8,1,4,3,1,2,8,1,5,1,0,1,0,11,0,Devin Vassell
6,2,7,4,1,4,13,1,2,1,0,2,0,11,1,Devin Vassell
9,1,5,3,0,0,14,4,2,0,0,0,0,11,2,Devin Vassell
2,1,1,1,0,1,6,10,1,0,2,1,0,11,0,Dereck Lively II
4,4,1,3,3,1,8,5,2,0,1,0,0,11,1,Dereck Lively II
4,1,1,2,0,1,8,4,3,1,4,3,0,11,2,Dereck Lively II
7,1,2,4,0,0,12,11,2,0,1,1,1,11,0,Wendell Carter Jr.
9,4,2,7,3,1,15,8,0,0,1,2,0,11,1,Wendell Carter Jr.
9,7,4,3,6,1,13,8,3,0,0,1,0,11,2,Wendell Carter Jr.
5,2,1,2,1,0,12,1,2,0,0,0,0,11,0,Ajay Mitchell
8,1,2,5,1,0,6,3,2,0,0,0,0,11,1,Ajay Mitchell
7,2,1,4,1,0,8,6,2,0,0,0,0,11,2,Ajay Mitchell
10,4,10,3,2,2,10,5,2,2,0,2,0,11,0,Tim Hardaway Jr.
14,2,6,7,1,1,20,1,0,2,0,3,0,11,1,Tim Hardaway Jr.
12,1,2,6,0,1,20,4,2,0,0,1,0,11,2,Tim Hardaway Jr.
25,7,16,6,6,6,22,3,6,0,2,2,0,12,0,Stephen Curry
20,9,10,9,7,5,44,4,4,3,0,3,0,12,1,Stephen Curry
16,10,11,6,8,5,26,5,1,0,1,4,0,12,2,Stephen Curry
3,3,1,3,2,0,15,8,4,0,0,1,0,12,0,Ivica Zubac
7,2,1,2,1,0,4,8,3,0,1,1,0,12,1,Ivica Zubac
12,3,1,6,1,0,12,3,1,0,1,2,0,12,2,Ivica Zubac
12,4,7,6,3,3,18,1,3,1,0,6,0,12,0,Cooper Flagg
15,5,2,8,4,1,19,9,7,1,1,2,0,12,1,Cooper Flagg
15,1,1,4,1,0,20,0,2,1,0,1,0,12,2,Cooper Flagg
12,7,3,9,5,2,13,3,3,2,0,5,0,12,0,Austin Reaves
7,5,2,5,4,0,20,2,9,0,0,3,0,12,1,Austin Reaves
8,6,1,3,4,1,11,7,5,0,0,3,0,12,2,Austin Reaves
17,7,3,7,7,1,24,5,5,4,0,0,0,12,0,Kawhi Leonard
14,3,6,12,3,5,20,3,4,2,0,1,0,12,1,Kawhi Leonard
16,5,4,9,5,2,18,9,10,2,0,1,1,12,2,Kawhi Leonard
12,2,1,3,0,0,4,3,2,2,0,2,0,12,0,Payton Pritchard
10,4,4,3,3,0,8,3,2,2,0,0,0,12,1,Payton Pritchard
8,1,12,5,0,5,5,1,0,3,0,1,0,12,2,Payton Pritchard
5,2,1,4,0,0,20,9,0,1,0,1,0,12,0,Deandre Ayton
11,3,1,6,1,0,18,4,2,0,1,2,0,12,1,Deandre Ayton
8,1,1,4,0,0,13,13,0,0,0,1,1,12,2,Deandre Ayton
9,2,9,5,1,5,13,6,4,2,0,0,0,12,0,Devin Vassell
11,1,8,4,0,3,8,4,8,0,0,0,0,12,1,Devin Vassell
7,4,5,1,1,1,16,2,1,1,0,0,0,12,2,Devin Vassell
6,1,1,2,0,1,9,2,3,0,2,2,0,12,0,Dereck Lively II
2,1,1,1,1,1,7,3,3,1,3,1,0,12,1,Dereck Lively II
3,4,1,3,2,1,6,6,5,1,1,1,0,12,2,Dereck Lively II
6,2,2,4,2,0,13,8,2,0,3,0,0,12,0,Wendell Carter Jr.
8,5,3,3,5,0,9,6,0,2,0,2,0,12,1,Wendell Carter Jr.
6,6,1,4,4,0,15,6,1,1,2,5,0,12,2,Wendell Carter Jr.
6,1,1,4,0,0,7,2,3,0,0,0,0,12,0,Ajay Mitchell
6,2,2,3,1,2,6,1,2,1,1,0,0,12,1,Ajay Mitchell
9,1,1,5,0,0,7,0,0,1,0,0,0,12,2,Ajay Mitchell
12,7,9,4,5,4,14,3,2,0,0,2,0,12,0,Tim Hardaway Jr.
11,2,5,4,2,1,14,4,0,1,0,1,0,12,1,Tim Hardaway Jr.
9,3,7,2,2,2,13,4,1,0,0,0,0,12,2,Tim Hardaway Jr.
19,8,9,7,7,4,30,5,1,5,0,2,0,13,0,Stephen Curry
19,11,10,10,10,1,24,4,6,0,0,1,0,13,1,Stephen Curry
18,7,17,6,7,6,26,4,4,2,0,0,0,13,2,Stephen Curry
6,2,1,4,2,0,7,9,3,0,0,3,0,13,0,Ivica Zubac
9,1,1,6,1,0,13,5,2,0,2,1,0,13,1,Ivica Zubac
5,2,1,1,2,0,14,10,3,0,1,3,1,13,2,Ivica Zubac
13,5,3,6,5,0,22,5,6,5,0,1,0,13,0,Cooper Flagg
12,5,2,7,4,0,15,5,4,2,0,1,0,13,1,Cooper Flagg
19,6,6,8,5,3,15,6,1,0,1,1,0,13,2,Cooper Flagg
14,5,6,6,3,0,20,7,2,0,0,1,0,13,0,Austin Reaves
13,8,7,4,4,1,13,4,4,1,0,6,0,13,1,Austin Reaves
11,5,5,7,3,3,17,3,6,2,0,4,0,13,2,Austin Reaves
15,4,5,7,4,4,22,8,4,2,1,2,0,13,0,Kawhi Leonard
15,9,8,3,9,3,16,6,3,0,0,3,0,13,1,Kawhi Leonard
14,2,3,6,2,1,20,5,5,2,1,3,0,13,2,Kawhi Leonard
9,1,1,2,1,0,9,1,3,1,0,1,0,13,0,Payton Pritchard
6,3,4,0,0,0,14,2,2,1,0,3,0,13,1,Payton Pritchard
6,1,3,4,1,0,11,2,2,2,0,0,0,13,2,Payton Pritchard
12,2,1,10,0,0,14,9,2,1,1,2,0,13,0,Deandre Ayton
11,3,1,5,3,0,17,9,0,0,0,1,0,13,1,Deandre Ayton
9,2,1,4,2,0,14,7,1,0,2,6,0,13,2,Deandre Ayton
11,1,7,8,0,4,11,4,5,2,0,2,0,13,0,Devin Vassell
6,1,4,1,0,1,15,2,3,1,0,1,0,13,1,Devin Vassell
13,1,3,7,1,1,14,3,4,0,0,1,0,13,2,Devin Vassell
4,2,1,4,1,1,5,7,1,1,0,0,0,13,0,Dereck Lively II
1,2,1,0,0,0,6,5,2,0,2,1,0,13,1,Dereck Lively II
4,1,1,3,1,1,6,4,2,1,0,2,0,13,2,Dereck Lively II
9,6,1,3,4,1,7,10,0,2,1,0,0,13,0,Wendell Carter Jr.
7,10,1,2,7,0,21,9,3,0,0,3,0,13,1,Wendell Carter Jr.
6,2,2,3,0,0,10,6,3,1,0,1,0,13,2,Wendell Carter Jr.
5,3,3,3,1,1,7,3,3,0,0,1,0,13,0,Ajay Mitchell
5,1,1,4,0,0,6,3,2,0,0,0,0,13,1,Ajay Mitchell
1,1,2,1,1,1,7,0,2,2,0,1,0,13,2,Ajay Mitchell
16,3,10,6,2,3,18,5,2,1,0,0,0,13,0,Tim Hardaway Jr.
12,3,9,5,2,0,10,5,1,1,0,0,0,13,1,Tim Hardaway Jr.
14,4,8,5,3,2,13,3,1,0,0,1,0,13,2,Tim Hardaway Jr.
14,5,9,5,5,3,27,8,4,1,0,0,0,14,0,Stephen Curry
24,4,10,15,4,7,21,3,1,1,0,4,0,14,1,Stephen Curry
13,3,10,5,3,5,23,2,3,0,0,3,0,14,2,Stephen Curry
16,1,1,12,1,0,18,4,0,0,0,0,0,14,0,Ivica Zubac
4,2,1,3,2,0,10,8,0,1,0,1,0,14,1,Ivica Zubac
11,1,1,7,1,0,15,9,1,0,1,2,0,14,2,Ivica Zubac
13,2,5,6,1,1,23,5,5,1,0,2,0,14,0,Cooper Flagg
13,3,4,6,2,2,15,4,3,2,1,0,0,14,1,Cooper Flagg
14,6,4,5,5,4,18,7,7,0,2,2,0,14,2,Cooper Flagg
13,6,2,11,2,0,20,4,7,0,0,4,0,14,0,Austin Reaves
9,4,1,4,4,0,16,3,4,3,0,2,0,14,1,Austin Reaves
13,4,6,4,3,3,15,7,4,0,0,0,0,14,2,Austin Reaves
17,6,6,5,6,2,22,3,2,1,0,3,0,14,0,Kawhi Leonard
16,2,3,10,2,0,17,4,6,1,1,5,0,14,1,Kawhi Leonard
13,3,4,4,3,0,14,5,2,1,0,3,0,14,2,Kawhi Leonard
7,1,5,2,0,1,12,3,3,3,0,1,0,14,0,Payton Pritchard
6,2,5,0,0,0,10,0,2,1,0,2,0,14,1,Payton Pritchard
7,2,8,3,1,3,8,2,1,2,0,0,0,14,2,Payton Pritchard
7,3,1,3,0,0,21,8,0,1,1,3,0,14,0,Deandre Ayton
14,1,1,7,0,0,10,13,2,0,2,0,1,14,1,Deandre Ayton
8,2,1,7,0,0,13,8,1,0,1,3,0,14,2,Deandre Ayton
13,1,1,5,0,0,14,7,7,2,0,1,0,14,0,Devin Vassell
9,1,6,4,0,1,9,4,7,2,1,0,0,14,1,Devin Vassell
8,1,3,5,0,2,14,4,5,2,0,0,0,14,2,Devin Vassell
2,1,1,1,1,1,6,7,3,0,0,1,0,14,0,Dereck Lively II
8,2,1,7,1,1,9,2,0,0,0,0,0,14,1,Dereck Lively II
3,3,1,3,2,1,9,5,2,0,0,1,0,14,2,Dereck Lively II
7,2,3,4,2,1,9,9,3,1,3,2,0,14,0,Wendell Carter Jr.
6,3,5,3,2,2,8,15,2,0,0,3,0,14,1,Wendell Carter Jr.
6,5,1,4,3,0,5,7,2,2,0,5,0,14,2,Wendell Carter Jr.
8,3,1,5,2,1,10,3,0,1,0,1,0,14,0,Ajay Mitchell
9,1,1,6,0,0,7,5,4,1,0,0,0,14,1,Ajay Mitchell
3,1,4,1,0,1,6,2,1,1,0,0,0,14,2,Ajay Mitchell
18,2,7,9,2,2,19,3,1,1,0,1,0,14,0,Tim Hardaway Jr.
11,5,8,3,2,3,14,3,3,1,0,0,0,14,1,Tim Hardaway Jr.
12,3,6,4,3,3,20,5,1,0,0,0,0,14,2,Tim Hardaway Jr.
20,9,8,6,8,2,28,3,7,1,0,4,0,15,0,Stephen Curry
24,10,7,13,10,2,24,5,3,2,0,3,0,15,1,Stephen Curry
13,2,6,5,2,1,35,3,1,1,1,3,0,15,2,Stephen Curry
6,4,1,3,2,0,12,10,4,0,2,3,1,15,0,Ivica Zubac
5,2,1,5,1,0,12,12,2,0,1,4,1,15,1,Ivica Zubac
5,1,1,3,0,0,15,6,2,0,2,2,0,15,2,Ivica Zubac
14,2,7,8,1,0,17,3,5,1,0,1,0,15,0,Cooper Flagg
17,1,3,8,1,0,15,4,4,1,0,3,0,15,1,Cooper Flagg
13,1,6,6,1,2,21,3,5,1,0,4,0,15,2,Cooper Flagg
10,9,6,6,8,2,19,6,7,2,0,1,0,15,0,Austin Reaves
13,2,6,4,1,2,12,8,5,2,0,3,0,15,1,Austin Reaves
8,4,7,4,3,1,17,3,12,1,0,3,1,15,2,Austin Reaves
17,5,4,5,5,0,23,3,2,0,2,3,0,15,0,Kawhi Leonard
16,7,8,8,7,4,17,2,4,3,1,1,0,15,1,Kawhi Leonard
18,3,6,8,3,3,22,3,3,0,0,2,0,15,2,Kawhi Leonard
6,1,6,2,1,0,11,3,2,0,0,1,0,15,0,Payton Pritchard
10,2,3,6,1,0,9,3,2,0,0,0,0,15,1,Payton Pritchard
11,1,7,4,1,2,9,1,3,1,0,1,0,15,2,Payton Pritchard
14,1,1,7,0,0,11,7,1,1,1,2,0,15,0,Deandre Ayton
4,3,1,2,1,0,14,10,0,0,2,2,1,15,1,Deandre Ayton
14,1,1,11,1,0,12,9,2,2,1,2,0,15,2,Deandre Ayton
15,2,4,6,1,1,13,6,1,2,0,0,0,15,0,Devin Vassell
14,2,5,9,0,1,8,6,4,0,0,1,0,15,1,Devin Vassell
10,5,2,6,2,0,11,5,3,2,0,1,0,15,2,Devin Vassell
6,2,1,1,1,1,10,6,0,1,2,0,0,15,0,Dereck Lively II
3,3,1,1,0,1,6,2,4,0,2,0,0,15,1,Dereck Lively II
7,2,1,6,0,1,7,6,2,0,1,1,0,15,2,Dereck Lively II
8,4,4,5,3,1,12,5,4,0,0,3,0,15,0,Wendell Carter Jr.
10,5,4,6,4,0,7,14,2,0,0,4,0,15,1,Wendell Carter Jr.
4,1,1,2,1,0,6,9,1,1,0,1,0,15,2,Wendell Carter Jr.
11,1,3,6,0,2,7,4,1,1,0,2,0,15,0,Ajay Mitchell
5,1,2,1,1,0,6,5,1,0,2,3,0,15,1,Ajay Mitchell
6,1,1,0,0,0,4,1,0,0,0,0,0,15,2,Ajay Mitchell
15,4,5,4,2,1,17,4,0,0,1,2,0,15,0,Tim Hardaway Jr.
12,2,5,10,2,2,16,1,3,0,0,2,0,15,1,Tim Hardaway Jr.
14,6,9,6,4,2,18,2,2,0,1,2,0,15,2,Tim Hardaway Jr.
15,5,13,7,5,2,27,1,2,2,1,2,0,16,0,Stephen Curry
20,6,9,7,4,1,26,4,6,0,0,2,0,16,1,Stephen Curry
15,4,8,9,4,1,25,4,5,1,0,3,0,16,2,Stephen Curry
4,2,1,2,2,0,17,7,3,0,1,2,0,16,0,Ivica Zubac
6,5,1,5,3,0,16,12,4,0,0,2,1,16,1,Ivica Zubac
7,4,1,5,2,0,10,4,2,0,1,1,0,16,2,Ivica Zubac
15,6,3,8,6,2,23,6,0,1,1,2,0,16,0,Cooper Flagg
11,8,6,4,8,2,20,8,6,1,1,2,0,16,1,Cooper Flagg
21,2,2,8,2,1,20,8,3,2,2,3,0,16,2,Cooper Flagg
15,1,5,5,1,0,20,5,6,1,0,4,0,16,0,Austin Reaves
11,6,1,4,1,0,12,8,9,1,0,0,0,16,1,Austin Reaves
17,5,4,10,3,0,17,6,4,4,0,4,0,16,2,Austin Reaves
11,3,4,8,3,1,21,5,3,0,1,1,0,16,0,Kawhi Leonard
7,5,5,3,4,3,25,9,4,2,1,4,0,16,1,Kawhi Leonard
18,3,3,9,2,0,17,6,3,0,1,2,0,16,2,Kawhi Leonard
8,2,5,4,1,1,12,3,2,1,0,2,0,16,0,Payton Pritchard
9,1,2,3,0,1,13,2,1,0,0,1,0,16,1,Payton Pritchard
10,3,5,3,1,1,7,4,4,1,0,2,0,16,2,Payton Pritchard
11,3,1,7,1,1,12,11,0,0,1,1,1,16,0,Deandre Ayton
17,2,1,11,1,0,12,8,0,1,1,5,0,16,1,Deandre Ayton
7,1,1,4,1,1,11,11,3,1,0,3,1,16,2,Deandre Ayton
12,1,4,4,0,2,12,5,2,2,1,0,0,16,0,Devin Vassell
13,1,2,5,1,0,21,1,1,0,0,0,0,16,1,Devin Vassell
9,1,4,6,0,1,10,3,3,1,0,0,0,16,2,Devin Vassell
5,1,1,4,0,1,5,5,1,0,0,1,0,16,0,Dereck Lively II
2,1,1,2,0,1,9,2,2,0,1,0,0,16,1,Dereck Lively II
4,1,1,1,1,1,9,2,5,0,0,1,0,16,2,Dereck Lively II
13,7,3,5,4,2,17,11,0,2,0,1,1,16,0,Wendell Carter Jr.
6,7,2,4,6,0,16,3,3,0,0,2,0,16,1,Wendell Carter Jr.
9,7,1,7,4,0,9,4,1,0,2,2,0,16,2,Wendell Carter Jr.
2,2,1,1,0,1,5,3,2,1,0,0,0,16,0,Ajay Mitchell
6,2,2,2,0,2,10,1,1,3,0,0,0,16,1,Ajay Mitchell
6,1,1,2,0,1,9,1,1,0,0,1,0,16,2,Ajay Mitchell
12,3,7,9,3,3,19,6,1,1,0,3,0,16,0,Tim Hardaway Jr.
7,4,7,3,3,2,9,4,3,1,0,1,0,16,1,Tim Hardaway Jr.
9,2,6,4,2,2,21,2,1,1,0,0,0,16,2,Tim Hardaway Jr.
15,3,15,9,3,8,23,4,5,1,1,7,0,17,0,Stephen Curry
15,9,3,7,8,1,38,2,2,2,0,3,0,17,1,Stephen Curry
11,8,9,4,8,1,17,4,5,3,1,2,0,17,2,Stephen Curry
8,2,1,7,2,0,11,6,1,1,0,3,0,17,0,Ivica Zubac
10,1,1,5,1,0,7,7,0,1,2,3,0,17,1,Ivica Zubac
12,1,1,12,1,0,15,7,3,0,3,4,0,17,2,Ivica Zubac
12,4,3,6,2,0,19,3,1,1,0,2,0,17,0,Cooper Flagg
6,2,2,1,2,1,19,4,6,0,2,2,0,17,1,Cooper Flagg
11,3,6,3,2,1,19,9,4,3,3,5,0,17,2,Cooper Flagg
6,6,3,4,4,1,22,6,7,1,0,4,0,17,0,Austin Reaves
13,7,4,8,6,2,22,5,6,1,0,2,0,17,1,Austin Reaves
17,6,3,8,5,2,16,4,4,0,0,3,0,17,2,Austin Reaves
19,9,7,12,9,0,18,9,2,2,3,2,0,17,0,Kawhi Leonard
16,3,1,11,2,0,19,7,2,2,0,4,0,17,1,Kawhi Leonard
15,3,8,6,3,5,21,3,4,2,1,1,0,17,2,Kawhi Leonard
10,3,1,5,1,1,13,3,2,0,0,2,0,17,0,Payton Pritchard
6,1,2,1,0,0,12,3,0,2,0,4,0,17,1,Payton Pritchard
6,2,7,3,2,3,6,7,2,1,0,2,0,17,2,Payton Pritchard
10,1,1,5,0,0,15,12,1,1,0,0,1,17,0,Deandre Ayton
10,6,2,5,1,0,14,7,2,2,1,2,0,17,1,Deandre Ayton
16,1,1,11,0,0,14,10,2,0,2,5,1,17,2,Deandre Ayton
9,3,5,5,0,1,16,2,6,2,1,3,0,17,0,Devin Vassell
13,1,5,6,1,2,23,2,2,0,1,0,0,17,1,Devin Vassell
14,2,3,4,0,2,13,2,1,1,0,0,0,17,2,Devin Vassell
5,1,1,4,1,1,7,7,3,1,0,2,0,17,0,Dereck Lively II
3,1,1,2,1,1,10,4,4,0,0,3,0,17,1,Dereck Lively II
3,1,1,2,0,1,9,3,1,1,0,1,0,17,2,Dereck Lively II
6,3,2,2,1,1,8,12,4,0,0,2,0,17,0,Wendell Carter Jr.
6,1,1,4,0,1,7,9,3,0,2,2,0,17,1,Wendell Carter Jr.
13,2,1,8,2,1,13,5,1,2,0,1,0,17,2,Wendell Carter Jr.
4,1,1,2,0,1,3,0,0,0,0,2,0,17,0,Ajay Mitchell
4,1,2,0,1,0,5,1,1,1,0,1,0,17,1,Ajay Mitchell
4,1,2,1,0,0,6,1,2,0,0,1,0,17,2,Ajay Mitchell
11,3,4,3,2,1,16,2,2,1,0,1,0,17,0,Tim Hardaway Jr.
16,4,8,3,4,3,17,5,1,0,1,0,0,17,1,Tim Hardaway Jr.
13,1,4,7,1,4,10,4,1,0,0,1,0,17,2,Tim Hardaway Jr.
21,6,12,8,3,6,28,5,10,4,1,7,1,18,0,Stephen Curry
20,8,13,11,8,6,18,4,5,2,1,7,0,18,1,Stephen Curry
13,6,18,7,5,7,31,4,7,0,0,6,0,18,2,Stephen Curry
10,2,1,6,2,0,21,2,0,0,1,1,0,18,0,Ivica Zubac
11,4,1,6,3,0,15,8,2,1,1,1,0,18,1,Ivica Zubac
6,3,1,4,3,0,14,10,0,0,1,0,1,18,2,Ivica Zubac
13,4,4,8,4,1,17,7,4,1,0,0,0,18,0,Cooper Flagg
13,3,2,6,3,0,21,3,5,0,0,1,0,18,1,Cooper Flagg
16,6,4,6,5,0,21,2,3,2,1,2,0,18,2,Cooper Flagg
8,4,4,3,4,2,20,3,7,3,0,6,0,18,0,Austin Reaves
12,7,3,8,4,1,21,2,5,0,0,2,0,18,1,Austin Reaves
15,3,3,10,1,1,20,8,5,1,0,2,0,18,2,Austin Reaves
13,6,2,4,5,1,22,6,4,3,0,3,0,18,0,Kawhi Leonard
11,4,6,3,4,2,21,5,2,0,1,1,0,18,1,Kawhi Leonard
11,3,5,4,3,3,23,5,3,1,0,2,0,18,2,Kawhi Leonard
12,1,7,5,1,2,11,4,4,1,0,1,0,18,0,Payton Pritchard
8,1,4,5,0,1,13,7,2,0,0,0,0,18,1,Payton Pritchard
8,1,3,3,1,2,7,4,4,1,0,1,0,18,2,Payton Pritchard
11,4,1,6,0,0,15,9,1,2,0,1,0,18,0,Deandre Ayton
8,2,1,7,0,0,14,10,0,1,0,2,1,18,1,Deandre Ayton
12,1,1,7,0,0,12,8,1,0,0,0,0,18,2,Deandre Ayton
12,1,5,6,1,1,7,4,4,1,0,0,0,18,0,Devin Vassell
12,2,4,7,1,1,15,5,3,3,1,1,0,18,1,Devin Vassell
14,1,3,9,0,2,12,6,4,3,0,2,0,18,2,Devin Vassell
7,1,1,6,0,1,4,3,4,2,1,0,0,18,0,Dereck Lively II
3,3,1,1,0,1,10,7,0,0,1,2,0,18,1,Dereck Lively II
3,1,1,3,1,1,5,2,2,3,4,0,0,18,2,Dereck Lively II
7,1,3,3,1,0,8,19,1,0,0,4,0,18,0,Wendell Carter Jr.
10,4,1,2,2,0,10,10,2,1,0,1,1,18,1,Wendell Carter Jr.
10,2,1,5,2,0,11,15,2,0,0,2,1,18,2,Wendell Carter Jr.
8,1,3,1,1,0,8,2,2,0,0,0,0,18,0,Ajay Mitchell
5,1,1,3,1,1,6,2,1,1,0,0,0,18,1,Ajay Mitchell
5,1,4,1,0,1,4,4,1,2,0,0,0,18,2,Ajay Mitchell
17,3,5,5,1,2,14,6,2,0,0,1,0,18,0,Tim Hardaway Jr.
12,3,9,6,3,4,15,1,3,0,1,0,0,18,1,Tim Hardaway Jr.
15,1,9,2,1,2,10,3,3,4,0,0,0,18,2,Tim Hardaway Jr.
14,8,7,5,8,2,17,1,10,0,1,3,1,19,0,Stephen Curry
9,6,11,2,5,2,17,4,4,1,0,1,0,19,1,Stephen Curry
18,8,6,10,7,4,24,4,6,1,1,1,0,19,2,Stephen Curry
8,4,1,6,2,0,9,10,2,0,1,5,0,19,0,Ivica Zubac
9,1,1,6,1,0,12,13,1,1,0,2,1,19,1,Ivica Zubac
7,1,1,7,1,0,13,7,1,0,2,1,0,19,2,Ivica Zubac
6,4,4,3,4,2,14,6,3,1,1,3,0,19,0,Cooper Flagg
12,6,2,5,6,1,20,5,5,2,0,0,0,19,1,Cooper Flagg
14,4,1,3,4,1,16,8,2,1,0,2,0,19,2,Cooper Flagg
8,5,2,5,3,0,15,3,4,3,0,4,0,19,0,Austin Reaves
17,3,5,10,3,1,16,6,4,0,0,3,0,19,1,Austin Reaves
11,1,3,7,0,2,11,12,4,3,1,4,1,19,2,Austin Reaves
12,5,14,7,4,4,20,5,3,0,1,0,0,19,0,Kawhi Leonard
9,4,3,4,2,1,15,6,5,1,0,2,0,19,1,Kawhi Leonard
24,3,3,11,3,1,19,10,5,3,1,3,1,19,2,Kawhi Leonard
10,1,4,5,1,4,16,3,1,0,0,1,0,19,0,Payton Pritchard
